InvoiceId,OrderDate,CustomerName,ShipPostalCode,ShipCity,ShipState,ShipCountry,ShipMode,BalanceDue,SubTotal,DiscountPercent,DiscountAmount,ShippingAmount,InvoiceTotal,OrderId,ProductName,SubCategory,Category,ProductId,Quantity,UnitPrice,ItemSubTotal
20241,2024-07-11,Mikko Laine,78302,Hanoi,Hanoi,Vietnam,Second Class,2920.73,3034.29,0.05,151.71,21.56,2920.73,VI-2015-MI3843767-42274,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-9060,2.0,33.8038,67.61
20091,2023-05-14,Mikko Laine,18968,Da Nang,Da Nang,Vietnam,Second Class,11063.92,11897.42,0.075,892.31,58.81,11063.92,VI-2014-MI4816586-41480,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-1813,6.0,87.5245,525.15
20153,2024-07-06,Mikko Laine,74700,Helsinki,Uusimaa,Finland,Second Class,4509.48,4452.04,,,57.44,4509.48,FI-2012-MI9782613-45908,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-5622,2.0,270.0282,540.06
20063,2024-09-24,Mikko Laine,26106,Barcelona,Catalonia,Spain,First Class,1975.98,1931.38,0.0,0.0,44.6,1975.98,SP-2016-MI4205394-41402,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-1134,2.0,110.667,221.33
20145,2026-02-27,Nguyen Minh Anh,50562,Hanoi,Hanoi,Vietnam,Same Day,1742.11,1850.51,0.075,138.79,30.39,1742.11,VI-2013-NG7171347-49345,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-9086,2.0,267.0225,534.05
20064,2024-07-06,David Philippe,74332,Da Nang,Da Nang,Vietnam,Same Day,7164.96,7137.72,0.0,0.0,27.24,7164.96,VI-2012-DA2561176-44820,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-9165,3.0,104.9158,314.75
20169,2025-10-14,Elina Virtanen,37109,Helsinki,Uusimaa,Finland,First Class,2878.63,3334.22,0.15,500.13,44.54,2878.63,FI-2012-EL6189037-46523,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-1519,3.0,510.1673,1530.5
20195,2024-06-20,Aisha Khan,33233,Turku,Southwest Finland,Finland,Same Day,1124.33,1266.99,0.15,190.05,47.39,1124.33,FI-2014-AI8925622-41647,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-3393,1.0,459.9021,459.9
20196,2025-06-12,David Philippe,72695,Cologne,North Rhine-Westphalia,Germany,Second Class,1375.36,1608.36,0.15,241.25,8.25,1375.36,GE-2014-DA6388299-44676,"Premium Sketch Paper Pad, A4 120gsm",Art,Office Supplies,OFF-AR-2169,6.0,13.3432,80.06
20230,2025-02-24,Bruce Degenhardt,62023,Austin,Texas,United States,First Class,790.62,858.04,0.1,85.8,18.38,790.62,UN-2014-BR7812009-47520,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-5097,4.0,103.6839,414.74
20183,2023-10-31,Sofia Müller,32772,Helsinki,Uusimaa,Finland,Same Day,4909.25,5118.66,0.05,255.93,46.52,4909.25,FI-2014-SO6688907-49139,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-5078,4.0,735.2822,2941.13
20155,2023-07-18,Aaron Bergman,41719,Munich,Bavaria,Germany,First Class,2201.44,2177.06,,,24.38,2201.44,GE-2016-AA6578736-42185,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-5049,1.0,147.7212,147.72
20045,2025-05-28,Nguyen Minh Anh,29342,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,1647.6,1598.37,0.0,0.0,49.23,1647.6,VI-2012-NG8132769-43585,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-2539,6.0,134.9111,809.47
20215,2025-12-27,Bruce Degenhardt,40807,Cologne,North Rhine-Westphalia,Germany,Standard Class,5198.42,5416.03,0.05,270.8,53.19,5198.42,GE-2016-BR6379867-43881,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-8746,4.0,89.737,358.95
20205,2025-06-30,Elina Virtanen,81812,Helsinki,Uusimaa,Finland,Second Class,1140.68,1196.36,0.075,89.73,34.05,1140.68,FI-2013-EL2373555-48609,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-6293,1.0,128.083,128.08
20057,2024-08-07,Aaron Bergman,31993,San Francisco,California,United States,First Class,1013.04,1118.48,0.1,111.85,6.41,1013.04,UN-2013-AA6218367-41771,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-9534,1.0,291.4576,291.46
20175,2023-05-03,David Philippe,91609,Helsinki,Uusimaa,Finland,Standard Class,2321.35,2839.94,0.2,567.99,49.4,2321.35,FI-2014-DA9102469-44012,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-5895,2.0,115.6896,231.38
20164,2025-09-08,Aaron Bergman,58875,Cologne,North Rhine-Westphalia,Germany,Same Day,4499.96,4708.49,0.05,235.42,26.89,4499.96,GE-2012-AA3310140-48674,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-4568,1.0,283.825,283.83
20226,2023-12-13,Elina Virtanen,40003,Madrid,Madrid,Spain,Second Class,1139.29,1088.14,,,51.15,1139.29,SP-2016-EL1985360-48584,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-6316,1.0,6.343,6.34
20207,2024-04-25,Mikko Laine,74071,Hanoi,Hanoi,Vietnam,First Class,3008.96,3239.68,0.075,242.98,12.26,3008.96,VI-2016-MI8473959-40911,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-2960,4.0,398.8204,1595.28
20168,2026-01-06,Nguyen Minh Anh,25908,Austin,Texas,United States,Second Class,6481.92,6457.07,,,24.85,6481.92,UN-2013-NG4971774-48094,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-1688,10.0,456.8944,4568.94
20129,2025-07-04,Bruce Degenhardt,25096,Da Nang,Da Nang,Vietnam,Same Day,235.26,222.68,0.2,44.54,57.12,235.26,VI-2012-BR6448705-42815,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-3539,3.0,17.6451,52.94
20152,2023-07-08,Daniel Romero,85613,Helsinki,Uusimaa,Finland,First Class,1043.87,1068.7,0.05,53.44,28.61,1043.87,FI-2016-DA5059048-42352,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-3583,5.0,78.2803,391.4
20022,2024-06-28,Sofia Müller,63384,Berlin,Berlin,Germany,Same Day,869.03,854.97,,,14.06,869.03,GE-2015-SO4586084-46570,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-6544,1.0,4.9564,4.96
20082,2023-11-25,Bruce Degenhardt,36713,Valencia,Valencian Community,Spain,Same Day,1481.38,1829.03,0.2,365.81,18.16,1481.38,SP-2012-BR1484348-49975,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-3521,6.0,206.2079,1237.25
20120,2023-10-09,Aaron Bergman,82910,Hanoi,Hanoi,Vietnam,Standard Class,2448.94,2399.54,0.0,0.0,49.4,2448.94,VI-2012-AA5673599-49406,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-8992,2.0,187.6915,375.38
20068,2024-09-13,Aisha Khan,17261,Cologne,North Rhine-Westphalia,Germany,Standard Class,369.43,454.7,0.2,90.94,5.67,369.43,GE-2013-AI9235577-41680,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-6690,5.0,0.0,172.97
20233,2024-09-07,Aisha Khan,29844,Helsinki,Uusimaa,Finland,Standard Class,1988.8,2458.12,0.2,491.62,22.3,1988.8,FI-2016-AI1552000-42938,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-7189,3.0,431.4916,1294.47
20179,2024-07-22,Sofia Müller,63017,Helsinki,Uusimaa,Finland,Standard Class,2291.87,2512.44,0.1,251.24,30.67,2291.87,FI-2013-SO3673322-48163,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-1646,5.0,367.051,1835.26
20122,2025-05-30,Daniel Romero,28596,New York,New York,United States,First Class,654.29,676.97,0.075,50.77,28.09,654.29,UN-2012-DA9900022-43524,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-5828,6.0,33.1845,199.11
20154,2026-01-04,Elina Virtanen,22765,Tampere,Pirkanmaa,Finland,Same Day,1293.48,1341.61,0.05,67.08,18.95,1293.48,FI-2015-EL1730386-46338,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-4057,6.0,58.0281,348.17
20193,2023-12-26,Bruce Degenhardt,15513,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,3137.81,3669.07,0.15,550.36,19.1,3137.81,VI-2012-BR6811015-47247,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-8674,2.0,162.1343,324.27
20073,2025-06-15,David Philippe,87833,Seattle,Washington,United States,Same Day,837.83,835.74,0.05,41.79,43.88,837.83,UN-2014-DA1547605-43792,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-3627,1.0,12.4982,12.5
20190,2025-04-11,Aaron Bergman,32699,Da Nang,Da Nang,Vietnam,Same Day,2273.34,2348.6,0.05,117.43,42.17,2273.34,VI-2016-AA6743294-48950,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-5844,2.0,264.146,528.29
20234,2025-05-25,Daniel Romero,49227,New York,New York,United States,Second Class,2812.64,3451.15,0.2,690.23,51.72,2812.64,UN-2016-DA5034453-49284,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-1011,6.0,208.8748,1253.25
20053,2024-02-03,David Philippe,26728,Da Nang,Da Nang,Vietnam,First Class,11619.48,13636.37,0.15,2045.46,28.57,11619.48,VI-2015-DA1454696-41375,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-1306,10.0,849.7805,8497.81
20049,2025-01-17,Aaron Bergman,80799,Austin,Texas,United States,First Class,6513.8,6995.28,0.075,524.65,43.17,6513.8,UN-2013-AA3530518-43788,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-4912,3.0,732.6021,2197.81
20065,2025-03-26,David Philippe,82545,Austin,Texas,United States,Standard Class,955.97,1089.42,0.15,163.41,29.96,955.97,UN-2015-DA6549757-45764,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-9830,4.0,25.4428,101.77
20018,2026-01-17,Nguyen Minh Anh,26251,Madrid,Madrid,Spain,Same Day,1800.35,1965.95,0.1,196.6,31.0,1800.35,SP-2013-NG3219824-49355,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-9151,6.0,23.4772,140.86
20216,2025-06-25,Bruce Degenhardt,56164,Turku,Southwest Finland,Finland,First Class,1779.45,1941.32,0.1,194.13,32.26,1779.45,FI-2016-BR3938247-46999,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-6285,4.0,129.7266,518.91
20220,2023-06-15,Bruce Degenhardt,59551,Cologne,North Rhine-Westphalia,Germany,First Class,5495.42,6415.87,0.15,962.38,41.93,5495.42,GE-2012-BR4156856-49626,"Executive Leather Chair, Black",Chairs,Furniture,FUR-CH-2577,6.0,654.4015,3926.41
20023,2024-08-26,David Philippe,47503,Hamburg,Hamburg,Germany,Same Day,4915.6,4894.28,0.0,0.0,21.32,4915.6,GE-2016-DA9164991-42536,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-3126,1.0,564.3368,564.34
20014,2024-07-04,Aisha Khan,23786,Barcelona,Catalonia,Spain,First Class,2209.86,2719.45,0.2,543.89,34.3,2209.86,SP-2012-AI9153566-41133,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-2753,5.0,43.2036,216.02
20039,2024-08-04,Aisha Khan,77254,Turku,Southwest Finland,Finland,First Class,6791.6,7332.7,0.075,549.95,8.85,6791.6,FI-2016-AI4305700-45967,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-7366,5.0,411.3614,2056.81
20030,2024-09-09,Bruce Degenhardt,99376,Turku,Southwest Finland,Finland,Second Class,3336.45,3671.76,0.1,367.18,31.87,3336.45,FI-2014-BR4415796-44325,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-5193,1.0,36.9121,36.91
20015,2025-10-30,Elina Virtanen,31644,New York,New York,United States,Standard Class,8011.73,8850.21,0.1,885.02,46.54,8011.73,UN-2016-EL8099076-43470,"Sticky Notes, 76x76mm (Pack of 12)",Paper,Office Supplies,OFF-PA-2161,1.0,18.8834,18.88
20138,2025-03-16,Aaron Bergman,57179,Turku,Southwest Finland,Finland,Same Day,522.43,474.02,,,48.41,522.43,FI-2015-AA6676858-49795,"Side Table, Oak Round 45cm",Tables,Furniture,FUR-TA-9051,1.0,69.4656,69.47
20034,2025-02-23,Elina Virtanen,63265,Seattle,Washington,United States,Second Class,7905.04,8539.11,0.075,640.43,6.36,7905.04,UN-2013-EL3726327-42900,"Wireless Headset, Noise Cancelling",Accessories,Technology,TEC-AC-1994,3.0,157.1842,471.55
20210,2023-12-04,Corey Catlett,59081,Hanoi,Hanoi,Vietnam,Same Day,4738.99,4696.44,,,42.55,4738.99,VI-2015-CO7333337-46154,Monitor 27in IPS,Accessories,Technology,TEC-AC-7814,3.0,362.3899,1087.17
20189,2025-06-24,Nguyen Minh Anh,63788,Hanoi,Hanoi,Vietnam,Same Day,2720.95,2685.1,0.0,0.0,35.85,2720.95,VI-2012-NG3316639-48498,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-5355,6.0,197.8874,1187.32
20177,2024-12-01,Aaron Bergman,65368,Turku,Southwest Finland,Finland,Same Day,3453.3,3824.96,0.1,382.5,10.84,3453.3,FI-2013-AA7216632-48437,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-5979,1.0,335.5969,335.6
20187,2024-11-21,Aisha Khan,88238,Da Nang,Da Nang,Vietnam,Same Day,3742.02,4122.89,0.1,412.29,31.42,3742.02,VI-2014-AI4817541-40841,"Desk Organizer Tray, Bamboo",Storage,Office Supplies,OFF-ST-2591,1.0,31.2055,31.21
20090,2025-10-18,Bruce Degenhardt,54376,Seattle,Washington,United States,Same Day,663.68,655.35,0.075,49.15,57.48,663.68,UN-2012-BR6512415-48742,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF__ST__1234,2.0,13.5317,27.06
20198,2023-03-20,Bruce Degenhardt,45222,Madrid,Madrid,Spain,First Class,745.8,836.38,0.15,125.46,34.88,745.8,SP-2014-BR5774152-47444,"USB-C Charger 65W, GaN",Accessories,Technology,TEC-AC-5075,10.0,49.3929,493.93
20231,2023-08-14,Aisha Khan,22256,Austin,Texas,United States,Same Day,3574.49,3855.57,0.075,289.17,8.09,3574.49,UN-2015-AI7327855-49055,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-7802,1.0,786.3984,786.4
20224,2024-05-28,Sofia Müller,12125,Hanoi,Hanoi,Vietnam,Standard Class,2701.51,2685.72,0.0,0.0,15.79,2701.51,VI-2016-SO8005797-44836,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-6864,5.0,11.4306,57.15
20156,2024-02-23,David Philippe,39362,Valencia,Valencian Community,Spain,Second Class,1019.07,997.93,,,21.14,1019.07,SP-2013-DA2058651-47498,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-2705,1.0,15.0945,15.09
20080,2025-09-18,Daniel Romero,61324,Turku,Southwest Finland,Finland,Standard Class,1126.21,1366.14,0.2,273.23,33.3,1126.21,FI-2014-DA2944841-46622,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-7579,6.0,19.163,114.98
20135,2025-03-26,Bruce Degenhardt,20172,Berlin,Berlin,Germany,First Class,6442.57,6925.03,0.075,519.38,36.92,6442.57,GE-2016-BR9507186-46299,"Executive Desk, L-Shape (Espresso)",Tables,Furniture,FUR-TA-9747,10.0,560.1085,5601.09
20125,2023-10-15,Bruce Degenhardt,46872,Barcelona,Catalonia,Spain,Same Day,2266.66,2239.92,0.0,0.0,26.74,2266.66,SP-2016-BR6174418-40744,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-6163,6.0,7.9402,47.64
20067,2026-02-08,Mikko Laine,47093,Ho Chi Minh City,Ho Chi Minh,Vietnam,First Class,8444.63,8873.43,0.05,443.67,14.87,8444.63,VI-2013-MI5970190-43727,"A4 Lever-Arch Binder, 5cm Spine (Blue)",Binders,Office Supplies,OFF-BI-7090,4.0,9.6418,38.57
20208,2023-06-28,Elina Virtanen,70604,Ho Chi Minh City,Ho Chi Minh,Vietnam,Standard Class,418.3,516.41,0.2,103.28,-12.34,418.3,VI-2012-EL7642917-44169,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-6299,10.0,7.3701,73.7
20117,2024-12-01,Bruce Degenhardt,32531,Barcelona,Catalonia,Spain,Second Class,1828.5,2273.5,0.2,454.7,9.7,1828.5,SP-2015-BR2126310-41494,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-4504,4.0,35.8626,143.45
20160,2025-07-30,Mikko Laine,33652,Hanoi,Hanoi,Vietnam,Standard Class,2749.32,2850.5,0.05,142.53,41.35,2749.32,VI-2014-MI2721307-41311,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-5162,3.0,535.8112,1607.43
20083,2023-03-30,Elina Virtanen,63477,Austin,Texas,United States,First Class,2778.98,2738.36,,,40.62,2778.98,UN-2013-EL2903561-47560,"Steel File Cabinet, 3-Drawer",Storage,Office Supplies,OFF-ST-7505,1.0,326.9465,326.95
20093,2026-02-21,Corey Catlett,84178,New York,New York,United States,Second Class,1665.66,1791.96,0.1,179.2,52.9,1665.66,UN-2013-CO3937176-41293,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-1267,6.0,58.912,353.47
20166,2025-08-31,Nguyen Minh Anh,48100,Valencia,Valencian Community,Spain,Standard Class,536.69,414.56,0.0,0.0,51.91,536.69,SP-2015-NG4358435-42009,Monitor 27in IPS,Accessories,Technology,TEC-AC-5945,1.0,224.0935,224.09
20137,2023-08-21,Elina Virtanen,50345,Valencia,Valencian Community,Spain,Second Class,474.38,476.28,0.075,35.72,33.82,474.38,SP-2012-EL5156449-47172,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-4519,3.0,64.3403,193.02
20213,2023-05-06,Corey Catlett,90600,Seattle,Washington,United States,First Class,7494.99,7457.32,,,37.67,7494.99,UN-2013-CO4457475-41102,"Laptop 14in, 16GB RAM",Computers,Technology,TEC-CO-5521,6.0,1135.7079,6814.25
20228,2025-11-15,David Philippe,9031,Madrid,Madrid,Spain,First Class,1708.33,1674.21,,,34.12,1708.33,SP-2016-DA7901115-40194,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-3534,1.0,3.4528,3.45
20016,2025-05-27,Aaron Bergman,67423,Austin,Texas,United States,Same Day,486.52,462.93,,,23.59,486.52,UN-2012-AA5159166-43681,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-3557,1.0,2.8549,2.85
20071,2024-06-06,Elina Virtanen,59856,Da Nang,Da Nang,Vietnam,Same Day,2643.26,2834.01,0.075,212.55,21.8,2643.26,VI-2015-EL5988757-49642,Monitor 27in IPS,Accessories,Technology,TEC-AC-5093,2.0,211.7483,423.5
20201,2026-01-20,Aaron Bergman,21368,Ho Chi Minh City,Ho Chi Minh,Vietnam,Same Day,7266.48,7831.01,0.075,587.33,22.8,7266.48,VI-2012-AA4100114-42303,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-2505,10.0,95.9718,959.72
20054,2023-06-12,Bruce Degenhardt,59689,Hanoi,Hanoi,Vietnam,Standard Class,637.93,622.17,0.05,31.11,46.87,637.93,VI-2013-BR8628588-45355,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-4562,1.0,447.7248,447.72
20001,2024-06-20,Elina Virtanen,89022,Cologne,North Rhine-Westphalia,Germany,First Class,5591.09,6025.91,0.075,451.94,17.12,5591.09,GE-2016-EL4335942-48928,"Smartphone, 256GB (Silver)",Phones,Technology,TEC-PH-8905,1.0,816.2073,816.21
20099,2023-05-21,Bruce Degenhardt,67780,Seattle,Washington,United States,First Class,3923.59,3868.56,,,55.03,3923.59,UN-2016-BR7121355-42153,Monitor 27in IPS,Accessories,Technology,TEC-AC-2562,10.0,319.8313,3198.31
20172,2024-06-05,Aaron Bergman,42007,Valencia,Valencian Community,Spain,Standard Class,2553.77,2936.67,0.15,440.5,57.6,2553.77,SP-2012-AA5204459-43216,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-7251,1.0,523.2536,523.25
20151,2023-10-15,Bruce Degenhardt,41148,San Francisco,California,United States,Standard Class,2662.76,2835.26,0.075,212.64,40.14,2662.76,UN-2012-BR1801102-43906,"Tablet 10in, 64GB",Accessories,Technology,TEC-AC-6478,3.0,505.5232,1516.57
20243,2025-12-11,Mikko Laine,48415,Madrid,Madrid,Spain,Second Class,1520.48,1594.85,0.05,79.74,5.37,1520.48,SP-2015-MI2794698-42219,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-7824,1.0,16.177,16.18
20050,2025-06-28,Corey Catlett,53370,Seattle,Washington,United States,Same Day,2164.13,2670.02,0.2,534.0,28.11,2164.13,UN-2015-CO2044645-43388,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-1187,4.0,70.8256,283.3
20157,2023-05-26,Aaron Bergman,50757,Cologne,North Rhine-Westphalia,Germany,Same Day,2135.62,2089.19,,,46.43,2135.62,GE-2016-AA8942330-44150,"Desk Organizer Tray, Bamboo",Storage,Office Supplies,OFF-ST-1674,3.0,25.2778,75.83
20007,2024-12-25,Aisha Khan,50121,Turku,Southwest Finland,Finland,First Class,3042.25,3025.65,,,16.6,3042.25,FI-2014-AI7730428-44386,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-6354,6.0,317.2413,1903.45
20101,2025-11-12,Bruce Degenhardt,54397,Austin,Texas,United States,First Class,2590.98,3166.02,0.2,633.2,58.16,2590.98,UN-2015-BR2263313-42306,"Standing Desk Converter, 32in",Tables,Furniture,FURBO5779,4.0,410.1537,1640.61
20240,2023-04-24,Daniel Romero,56388,Hanoi,Hanoi,Vietnam,First Class,1862.32,1841.27,,,21.05,1862.32,VI-2016-DA6443037-46311,"Smartphone, 128GB (Midnight)",Phones,Technology,TEC-PH-9269,1.0,433.2514,433.25
20163,2025-08-15,Aisha Khan,36645,Tampere,Pirkanmaa,Finland,First Class,2159.83,2273.09,0.075,170.48,57.22,2159.83,GE-2013-EL5152562-47546,"Storage Ottoman, Fabric",Furnishings,Furniture,FUR-FU-7460,1.0,58.5065,58.51
20167,2025-08-29,Daniel Romero,51889,Hanoi,Hanoi,Vietnam,Standard Class,4985.74,6215.1,0.2,1243.02,13.66,4985.74,VI-2012-DA5871470-44914,"Ergonomic Task Chair, Mesh Back",Chairs,Furniture,FUR-CH-8796,10.0,283.7819,2837.82
20047,2024-12-10,David Philippe,86262,Tampere,Pirkanmaa,Finland,Same Day,1146.34,1287.01,0.15,193.05,52.38,1146.34,FI-2016-DA8481188-42607,"Stapler, Heavy Duty",Fasteners,Office Supplies,OFF-FA-7540,2.0,9.3181,18.64
20161,2025-07-21,Sofia Müller,37092,Barcelona,Catalonia,Spain,Standard Class,781.83,802.15,0.1,80.22,59.9,781.83,SP-2015-SO1710601-45776,"Desk Organizer Tray, Bamboo",Storage,Office Supplies,OFF-ST-8118,1.0,32.3851,32.39
20103,2025-04-20,Aaron Bergman,15101,Valencia,Valencian Community,Spain,Second Class,1455.4,1473.75,0.05,73.69,55.34,1455.4,SP-2015-AA1419843-49198,"Archive Storage Box, Letter Size",Storage,Office Supplies,OFF-ST-4245,5.0,10.5111,52.56
20059,2023-05-25,Aaron Bergman,89927,Turku,Southwest Finland,Finland,Same Day,3067.52,3580.88,0.15,537.13,23.77,3067.52,FI-2014-AA2156902-48289,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-4212,6.0,10.392,62.35
20223,2025-03-07,Elina Virtanen,40590,Barcelona,Catalonia,Spain,Same Day,3029.73,3004.34,0.0,0.0,25.39,3029.73,SP-2012-EL8876742-45246,"Mechanical Keyboard, TKL",Accessories,Technology,TEC-AC-9589,2.0,77.7125,155.43
20109,2024-04-29,Mikko Laine,38306,Seattle,Washington,United States,Second Class,2032.23,2011.98,,,20.25,2032.23,UN-2014-MI3475548-49764,"Bookshelf, Industrial Metal/Wood",Bookcases,Furniture,FUR-BO-8046,3.0,358.6241,1075.87
20143,2026-02-12,Aisha Khan,64240,Tampere,Pirkanmaa,Finland,Second Class,1102.11,1087.16,0.0,0.0,14.95,1102.11,FI-2016-AI7320310-42527,"Copy Paper, A4 (500 sheets)",Paper,Office Supplies,OFF-PA-2467,1.0,11.061,11.06
20242,2023-07-09,Sofia Müller,66973,Hanoi,Hanoi,Vietnam,Standard Class,10044.68,12544.31,0.2,2508.86,9.23,10044.68,VI-2015-SO6029008-47933,Gel Pen Set (12 colors),Art,Office Supplies,OFF-AR-6984,3.0,6.6669,20.0
20040,2024-12-03,Daniel Romero,27682,Valencia,Valencian Community,Spain,Standard Class,1112.68,1284.02,0.15,192.6,21.26,1112.68,SP-2015-DA6472441-46592,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-1396,2.0,2.1848,4.37
20141,2026-02-12,Daniel Romero,50338,Madrid,Madrid,Spain,Same Day,9049.31,9502.44,0.05,475.12,21.99,9049.31,SP-2016-DA7070468-40298,"Binder Clips, Medium (Box of 100)",Fasteners,Office Supplies,OFF-FA-8245,10.0,2.0207,20.21
20044,2023-06-04,Nguyen Minh Anh,72278,Seattle,Washington,United States,First Class,3251.81,3207.3,0.0,0.0,44.51,3251.81,UN-2015-NG7953166-49431,"Oak Bookcase, 5-Shelf",Bookcases,Furniture,FUR-BO-4825,2.0,481.5581,963.12
20232,2023-08-18,David Philippe,66988,Cologne,North Rhine-Westphalia,Germany,Standard Class,1292.05,1274.41,,,17.64,1292.05,GE-2016-DA2599906-48653,"Standing Desk Converter, 32in",Tables,Furniture,FUR-TA-2405,1.0,331.4578,331.46
20062,2025-04-16,Aaron Bergman,13762,San Francisco,California,United States,Same Day,1011.64,987.12,0.0,0.0,24.52,1011.64,UN-2014-AA4050766-47988,"Dining Chair Set (2-Pack), Grey",Chairs,Furniture,FUR-CH-3419,2.0,62.7467,125.49
20042,2024-05-05,Corey Catlett,46010,Barcelona,Catalonia,Spain,Standard Class,568.26,648.84,0.15,97.33,16.75,568.26,SP-2015-CO8411939-47244,"Wireless Mouse, Ergonomic",Accessories,Technology,TEC-AC-2823,2.0,42.6042,85.21
20221,2024-05-02,Aaron Bergman,49740,San Francisco,California,United States,First Class,2323.86,2663.39,0.15,399.51,59.98,2323.86,UN-2013-AA4188068-41922,"Modular Bookcase, Walnut (6-Cube)",Bookcases,Furniture,FUR-BO-6437,2.0,0.0,876.41
